MSA,Violent Crime,Murder,Murder Rate,Population 2019 (DO NOT USE),Population 2010 (DO NOT USE),Population 10 year CAGR,Median income (dollars),Mean income (dollars),City,State,Population,Density,Zip Code,lat_x,lon,% Sale Price Change Since Feb,Avg Sale Price Last 12M,Sale Price Last,Sale Pr CAGR GFC,Sale Pr Standard Deviation,Unnamed: 0,Unnamed: 1,1 Year Avg Return,3 Year Avg Return,5 Year Avg Return,lat_y,lng,population,firstzip,% Rent Change Since Feb,2019 Annualized Rent,Avg Monthly Rent 2019,Avg Monthly Rent Last 12M,Last 12M Annualized Rent,Monthly Rent Last,Rent CAGR since 2014-01,Rent Standard Deviation,Affordability Rent/Median Inc,Affordability Rent/Avg Inc,Capitalization Rate Last
"Fawn Lake Forest, PA",,,,,,,,,Fawn Lake Forest,PA,502.0,75.0,18428,41.5158,-75.0548,,,,,,,,,,,,,,,,,,,,,,,,,
"Wintergreen, VA",,,,,,,,,Wintergreen,VA,502.0,22.0,22958,37.9161,-78.9382,,,,,,,,,,,,,,,,,,,,,,,,,
"Central City, AR",,,,,,,,,Central City,AR,502.0,87.0,72941,35.33,-94.2347,,,,,,,,,,,,,,,,,,,,,,,,,
"Dahlgren, IL",,,,,,,,,Dahlgren,IL,502.0,190.0,62828,38.198,-88.6847,,,,,,,,,,,,,,,,,,,,,,,,,
"McCurtain, OK",,,,,,,,,McCurtain,OK,502.0,176.0,74944,35.1509,-94.9669,,,,,,,,,,,,,,,,,,,,,,,,,
"Hamersville, OH",,,,,,,,,Hamersville,OH,502.0,448.0,45130,38.9192,-83.9856,,,,,,,,,,,,,,,,,,,,,,,,,
"Holt, MO",,,,,,,,,Holt,MO,502.0,431.0,64048,39.4553,-94.3371,,,,,,,,,,,,,,,,,,,,,,,,,
"Sacred Heart, MN",,,,,,,,,Sacred Heart,MN,502.0,195.0,56285,44.7817,-95.3507,,,,,,,,,,,,,,,,,,,,,,,,,
"Arjay, KY",,,,,,,,,Arjay,KY,502.0,312.0,40902,36.8061,-83.6421,,,,,,,,,,,,,,,,,,,,,,,,,
"Robards, KY",,,,,,,,,Robards,KY,502.0,64.0,42452,37.6766,-87.5333,,,,,,,,,,,,,,,,,,,,,,,,,
"Waldo, WI",,,,,,,,,Waldo,WI,501.0,198.0,53093,43.6766,-87.9478,,,,,,,,,,,,,,,,,,,,,,,,,
"Florence, WI",,,,,,,,,Florence,WI,501.0,113.0,54121,45.925,-88.2525,,,,,,,,,,,,,,,,,,,,,,,,,
"Chauncey, WV",,,,,,,,,Chauncey,WV,501.0,134.0,25647,37.7652,-81.9834,,,,,,,,,,,,,,,,,,,,,,,,,
"Mount Sidney, VA",,,,,,,,,Mount Sidney,VA,501.0,116.0,24467,38.2586,-78.9654,,,,,,,,,,,,,,,,,,,,,,,,,
"Drakes Branch, VA",,,,,,,,,Drakes Branch,VA,501.0,46.0,23937,36.9933,-78.6009,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelter Cove, CA",,,,,,,,,Shelter Cove,CA,501.0,33.0,95589,40.0389,-124.0558,,,,,,,,,,,,,,,,,,,,,,,,,
"Garden City, AL",,,,,,,,,Garden City,AL,501.0,64.0,35077,34.0152,-86.752,,,,,,,,,,,,,,,,,,,,,,,,,
"Buda, IL",,,,,,,,,Buda,IL,501.0,190.0,61314,41.329,-89.6793,,,,,,,,,,,,,,,,,,,,,,,,,
"Dalton City, IL",,,,,,,,,Dalton City,IL,501.0,317.0,61925,39.7168,-88.8065,,,,,,,,,,,,,,,,,,,,,,,,,
"Hillsboro, IN",,,,,,,,,Hillsboro,IN,501.0,617.0,47949,40.1089,-87.1576,,,,,,,,,,,,,,,,,,,,,,,,,
"Mackay, ID",,,,,,,,,Mackay,ID,501.0,223.0,83251,43.912,-113.6127,,,,,,,,,,,,,,,,,,,,,,,,,
"Tryon, OK",,,,,,,,,Tryon,OK,501.0,83.0,74875,35.8816,-96.9655,,,,,,,,,,,,,,,,,,,,,,,,,
"Wayland, MO",,,,,,,,,Wayland,MO,501.0,287.0,63430,40.3963,-91.5754,,,,,,,,,,,,,,,,,,,,,,,,,
"Bethel, MN",,,,,,,,,Bethel,MN,501.0,197.0,55005,45.4022,-93.2711,,,,,,,,,,,,,,,,,,,,,,,,,
"Camden, MI",,,,,,,,,Camden,MI,501.0,241.0,49232,41.755,-84.7562,,,,,,,,,,,,,,,,,,,,,,,,,
"Goessel, KS",,,,,,,,,Goessel,KS,501.0,511.0,67053,38.2473,-97.3456,,,,,,,,,,,,,,,,,,,,,,,,,
"Gas, KS",,,,,,,,,Gas,KS,501.0,268.0,66749,37.9229,-95.3453,,,,,,,,,,,,,,,,,,,,,,,,,
"Oakland, MS",,,,,,,,,Oakland,MS,501.0,141.0,38948,34.0557,-89.9151,,,,,,,,,,,,,,,,,,,,,,,,,
"Wilmot, SD",,,,,,,,,Wilmot,SD,501.0,362.0,57279,45.4091,-96.8546,,,,,,,,,,,,,,,,,,,,,,,,,
"Wilton, WI",,,,,,,,,Wilton,WI,500.0,216.0,54670,43.8132,-90.5268,,,,,,,,,,,,,,,,,,,,,,,,,
"Gibson, NC",,,,,,,,,Gibson,NC,500.0,197.0,28343,34.7595,-79.6069,,,,,,,,,,,,,,,,,,,,,,,,,
"Calhoun, TN",,,,,,,,,Calhoun,TN,500.0,177.0,37309,35.2979,-84.7454,,,,,,,,,,,,,,,,,,,,,,,,,
"Onley, VA",,,,,,,,,Onley,VA,500.0,241.0,23417,37.6916,-75.718,,,,,,,,,,,,,,,,,,,,,,,,,
"Bass Lake, CA",,,,,,,,,Bass Lake,CA,500.0,102.0,93604,37.328,-119.5668,,,,,,,,,,,,,,,,,,,,,,,,,
"Joiner, AR",,,,,,,,,Joiner,AR,500.0,313.0,72350,35.5056,-90.15,,,,,,,,,,,,,,,,,,,,,,,,,
"Leola, AR",,,,,,,,,Leola,AR,500.0,225.0,72084,34.1701,-92.5914,,,,,,,,,,,,,,,,,,,,,,,,,
"Byromville, GA",,,,,,,,,Byromville,GA,500.0,533.0,31007,32.2018,-83.9073,,,,,,,,,,,,,,,,,,,,,,,,,
"Secretary, MD",,,,,,,,,Secretary,MD,500.0,662.0,21664,38.6082,-75.947,,,,,,,,,,,,,,,,,,,,,,,,,
"Van Buren, OH",,,,,,,,,Van Buren,OH,500.0,699.0,45889,41.1388,-83.6494,,,,,,,,,,,,,,,,,,,,,,,,,
"Gem Lake, MN",,,,,,,,,Gem Lake,MN,500.0,184.0,55110,45.0579,-93.0405,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeport, MI",,,,,,,,,Freeport,MI,500.0,244.0,49325,42.7642,-85.316,,,,,,,,,,,,,,,,,,,,,,,,,
"Wishram, WA",,,,,,,,,Wishram,WA,499.0,150.0,98673,45.6599,-120.9698,,,,,,,,,,,,,,,,,,,,,,,,,
"Lucerne, WY",,,,,,,,,Lucerne,WY,499.0,9.0,82443,43.7136,-108.1873,,,,,,,,,,,,,,,,,,,,,,,,,
"South Mills, NC",,,,,,,,,South Mills,NC,499.0,107.0,27976,36.4379,-76.3308,,,,,,,,,,,,,,,,,,,,,,,,,
"Stockdale, PA",,,,,,,,,Stockdale,PA,499.0,747.0,15483,40.0835,-79.8503,,,,,,,,,,,,,,,,,,,,,,,,,
"Gordonville, PA",,,,,,,,,Gordonville,PA,499.0,202.0,17529,40.0211,-76.1365,,,,,,,,,,,,,,,,,,,,,,,,,
"Eva, AL",,,,,,,,,Eva,AL,499.0,46.0,35621,34.3274,-86.7614,,,,,,,,,,,,,,,,,,,,,,,,,
"Elaine, AR",,,,,,,,,Elaine,AR,499.0,376.0,72389,34.3086,-90.8535,,,,,,,,,,,,,,,,,,,,,,,,,
"Farina, IL",,,,,,,,,Farina,IL,499.0,132.0,62838,38.8301,-88.7797,,,,,,,,,,,,,,,,,,,,,,,,,
"New Albin, IA",,,,,,,,,New Albin,IA,499.0,793.0,52160,43.497,-91.2881,,,,,,,,,,,,,,,,,,,,,,,,,
"Firth, ID",,,,,,,,,Firth,ID,499.0,336.0,83236,43.3057,-112.1834,,,,,,,,,,,,,,,,,,,,,,,,,
"Spring Valley, OH",,,,,,,,,Spring Valley,OH,499.0,723.0,45370,39.6103,-84.0069,,,,,,,,,,,,,,,,,,,,,,,,,
"Sterling, MI",,,,,,,,,Sterling,MI,499.0,197.0,48659,44.0325,-84.0194,,,,,,,,,,,,,,,,,,,,,,,,,
"Franklin, KS",,,,,,,,,Franklin,KS,499.0,112.0,66735,37.523,-94.6994,,,,,,,,,,,,,,,,,,,,,,,,,
"Lydia, SC",,,,,,,,,Lydia,SC,499.0,72.0,29079,34.2866,-80.1185,,,,,,,,,,,,,,,,,,,,,,,,,
"Alcolu, SC",,,,,,,,,Alcolu,SC,499.0,42.0,29001,33.7547,-80.2221,,,,,,,,,,,,,,,,,,,,,,,,,
"Timber Lake, SD",,,,,,,,,Timber Lake,SD,499.0,473.0,57656,45.4279,-101.0747,,,,,,,,,,,,,,,,,,,,,,,,,
"Bell, FL",,,,,,,,,Bell,FL,498.0,117.0,32619,29.7568,-82.862,,,,,,,,,,,,,,,,,,,,,,,,,
"Point Place, LA",,,,,,,,,Point Place,LA,498.0,197.0,71457,31.6882,-93.0245,,,,,,,,,,,,,,,,,,,,,,,,,
"De Witt, NE",,,,,,,,,De Witt,NE,498.0,460.0,68341,40.3953,-96.9222,,,,,,,,,,,,,,,,,,,,,,,,,
"Cato, NY",,,,,,,,,Cato,NY,498.0,194.0,13033,43.168,-76.5728,,,,,,,,,,,,,,,,,,,,,,,,,
"Strattanville, PA",,,,,,,,,Strattanville,PA,498.0,384.0,16258,41.2025,-79.3268,,,,,,,,,,,,,,,,,,,,,,,,,
"Shaver Lake, CA",,,,,,,,,Shaver Lake,CA,498.0,5.0,93664,37.0971,-119.3245,,,,,,,,,,,,,,,,,,,,,,,,,
"Plainville, IN",,,,,,,,,Plainville,IN,498.0,557.0,47568,38.8049,-87.1515,,,,,,,,,,,,,,,,,,,,,,,,,
"New Salisbury, IN",,,,,,,,,New Salisbury,IN,498.0,97.0,47161,38.314,-86.1,,,,,,,,,,,,,,,,,,,,,,,,,
"Burt, IA",,,,,,,,,Burt,IA,498.0,441.0,50522,43.1989,-94.2211,,,,,,,,,,,,,,,,,,,,,,,,,
"Laddonia, MO",,,,,,,,,Laddonia,MO,498.0,293.0,63352,39.2434,-91.6424,,,,,,,,,,,,,,,,,,,,,,,,,
"Prinsburg, MN",,,,,,,,,Prinsburg,MN,498.0,190.0,56284,44.9349,-95.187,,,,,,,,,,,,,,,,,,,,,,,,,
"Myrtle, MS",,,,,,,,,Myrtle,MS,498.0,92.0,38650,34.5605,-89.1179,,,,,,,,,,,,,,,,,,,,,,,,,
"Drakesboro, KY",,,,,,,,,Drakesboro,KY,498.0,348.0,42337,37.2176,-87.0493,,,,,,,,,,,,,,,,,,,,,,,,,
"Delbarton, WV",,,,,,,,,Delbarton,WV,497.0,96.0,25670,37.7052,-82.1861,,,,,,,,,,,,,,,,,,,,,,,,,
"Talco, TX",,,,,,,,,Talco,TX,497.0,250.0,75487,33.3628,-95.1034,,,,,,,,,,,,,,,,,,,,,,,,,
"Fillmore, NY",,,,,,,,,Fillmore,NY,497.0,235.0,14735,42.4669,-78.1107,,,,,,,,,,,,,,,,,,,,,,,,,
"Noblestown, PA",,,,,,,,,Noblestown,PA,497.0,158.0,15071,40.3954,-80.2019,,,,,,,,,,,,,,,,,,,,,,,,,
"Atlasburg, PA",,,,,,,,,Atlasburg,PA,497.0,284.0,15004,40.3436,-80.3804,,,,,,,,,,,,,,,,,,,,,,,,,
"Canby, CA",,,,,,,,,Canby,CA,497.0,84.0,96015,41.4477,-120.8843,,,,,,,,,,,,,,,,,,,,,,,,,
"Millry, AL",,,,,,,,,Millry,AL,497.0,25.0,36558,31.6256,-88.3191,,,,,,,,,,,,,,,,,,,,,,,,,
"Altona, IL",,,,,,,,,Altona,IL,497.0,204.0,61414,41.115,-90.1648,,,,,,,,,,,,,,,,,,,,,,,,,
"Crooked Creek, GA",,,,,,,,,Crooked Creek,GA,497.0,59.0,31024,33.2616,-83.2679,,,,,,,,,,,,,,,,,,,,,,,,,
"Dow City, IA",,,,,,,,,Dow City,IA,497.0,600.0,51528,41.928,-95.4943,,,,,,,,,,,,,,,,,,,,,,,,,
"Bokoshe, OK",,,,,,,,,Bokoshe,OK,497.0,351.0,74930,35.1908,-94.7902,,,,,,,,,,,,,,,,,,,,,,,,,
"Bancroft, MI",,,,,,,,,Bancroft,MI,497.0,324.0,48414,42.8766,-84.0658,,,,,,,,,,,,,,,,,,,,,,,,,
"Cawood, KY",,,,,,,,,Cawood,KY,497.0,131.0,40815,36.7878,-83.2284,,,,,,,,,,,,,,,,,,,,,,,,,
"McIntosh, FL",,,,,,,,,McIntosh,FL,496.0,269.0,32664,29.4494,-82.2211,,,,,,,,,,,,,,,,,,,,,,,,,
"Reliance, WY",,,,,,,,,Reliance,WY,496.0,46.0,82943,41.6682,-109.1977,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun River Terrace, IL",,,,,,,,,Sun River Terrace,IL,496.0,332.0,60964,41.1254,-87.7336,,,,,,,,,,,,,,,,,,,,,,,,,
"Tignall, GA",,,,,,,,,Tignall,GA,496.0,69.0,30668,33.8674,-82.742,,,,,,,,,,,,,,,,,,,,,,,,,
"Richfield, ID",,,,,,,,,Richfield,ID,496.0,291.0,83349,43.0521,-114.1555,,,,,,,,,,,,,,,,,,,,,,,,,
"Norfolk, CT",,,,,,,,,Norfolk,CT,496.0,205.0,06058,41.993,-73.1955,,,,,,,,,,,,,,,,,,,,,,,,,
"Billings, OK",,,,,,,,,Billings,OK,496.0,297.0,74630,36.5313,-97.4342,,,,,,,,,,,,,,,,,,,,,,,,,
"Schulter, OK",,,,,,,,,Schulter,OK,496.0,218.0,74437,35.511,-95.9567,,,,,,,,,,,,,,,,,,,,,,,,,
"Brunson, SC",,,,,,,,,Brunson,SC,496.0,188.0,29911,32.9242,-81.1886,,,,,,,,,,,,,,,,,,,,,,,,,
"Virgil, NY",,,,,,,,,Virgil,NY,495.0,213.0,13045,42.5141,-76.2001,,,,,,,,,,,,,,,,,,,,,,,,,
"Hammondville, AL",,,,,,,,,Hammondville,AL,495.0,38.0,35989,34.5685,-85.6397,,,,,,,,,,,,,,,,,,,,,,,,,
"Seligman, AZ",,,,,,,,,Seligman,AZ,495.0,29.0,86337,35.3256,-112.8573,,,,,,,,,,,,,,,,,,,,,,,,,
"Green Ridge, MO",,,,,,,,,Green Ridge,MO,495.0,445.0,65332,38.6212,-93.4101,,,,,,,,,,,,,,,,,,,,,,,,,
"Carsonville, MI",,,,,,,,,Carsonville,MI,495.0,165.0,48419,43.4257,-82.673,,,,,,,,,,,,,,,,,,,,,,,,,
"Bay City, WI",,,,,,,,,Bay City,WI,494.0,322.0,54723,44.5873,-92.4574,,,,,,,,,,,,,,,,,,,,,,,,,
"Park Ridge, WI",,,,,,,,,Park Ridge,WI,494.0,840.0,54481,44.52,-89.5463,,,,,,,,,,,,,,,,,,,,,,,,,
"Remsen, NY",,,,,,,,,Remsen,NY,494.0,512.0,13438,43.3282,-75.187,,,,,,,,,,,,,,,,,,,,,,,,,
"Van Etten, NY",,,,,,,,,Van Etten,NY,494.0,219.0,14889,42.1975,-76.5542,,,,,,,,,,,,,,,,,,,,,,,,,
"Aaronsburg, PA",,,,,,,,,Aaronsburg,PA,494.0,214.0,16820,40.9042,-77.4513,,,,,,,,,,,,,,,,,,,,,,,,,
"Aaronsburg, PA",,,,,,,,,Aaronsburg,PA,123.0,86.0,15333,40.0108,-80.001,,,,,,,,,,,,,,,,,,,,,,,,,
"Horntown, VA",,,,,,,,,Horntown,VA,494.0,36.0,23395,37.9655,-75.4559,,,,,,,,,,,,,,,,,,,,,,,,,
"Nances Creek, AL",,,,,,,,,Nances Creek,AL,494.0,32.0,36265,33.8588,-85.6733,,,,,,,,,,,,,,,,,,,,,,,,,
"Hoyleton, IL",,,,,,,,,Hoyleton,IL,494.0,251.0,62803,38.4457,-89.2721,,,,,,,,,,,,,,,,,,,,,,,,,
"Chandlerville, IL",,,,,,,,,Chandlerville,IL,494.0,240.0,62627,40.047,-90.1512,,,,,,,,,,,,,,,,,,,,,,,,,
"Santa Rosa, AZ",,,,,,,,,Santa Rosa,AZ,494.0,29.0,85634,32.3326,-112.0464,,,,,,,,,,,,,,,,,,,,,,,,,
"Georgetown, ID",,,,,,,,,Georgetown,ID,494.0,280.0,83239,42.4789,-111.3639,,,,,,,,,,,,,,,,,,,,,,,,,
"Dayton, ID",,,,,,,,,Dayton,ID,494.0,28.0,83286,42.1118,-111.9779,,,,,,,,,,,,,,,,,,,,,,,,,
"Laura, OH",,,,,,,,,Laura,OH,494.0,712.0,45337,39.9952,-84.4083,,,,,,,,,,,,,,,,,,,,,,,,,
"Coolville, OH",,,,,,,,,Coolville,OH,494.0,229.0,45723,39.2201,-81.7977,,,,,,,,,,,,,,,,,,,,,,,,,
"Rush Valley, UT",,,,,,,,,Rush Valley,UT,494.0,10.0,84069,40.3613,-112.4506,,,,,,,,,,,,,,,,,,,,,,,,,
"Crestview, KY",,,,,,,,,Crestview,KY,494.0,1204.0,41076,39.0245,-84.4156,,,,,,,,,,,,,,,,,,,,,,,,,
"Elmwood Park, WI",,,,,,,,,Elmwood Park,WI,493.0,1263.0,53405,42.6917,-87.8223,,,,,,,,,,,,,,,,,,,,,,,,,
"Alma Center, WI",,,,,,,,,Alma Center,WI,493.0,189.0,54611,44.437,-90.9128,,,,,,,,,,,,,,,,,,,,,,,,,
"Triumph, LA",,,,,,,,,Triumph,LA,493.0,68.0,70041,29.3443,-89.4683,,,,,,,,,,,,,,,,,,,,,,,,,
"Alexander, NY",,,,,,,,,Alexander,NY,493.0,435.0,14005,42.902,-78.2591,,,,,,,,,,,,,,,,,,,,,,,,,
"Renningers, PA",,,,,,,,,Renningers,PA,493.0,163.0,17972,40.6497,-76.1484,,,,,,,,,,,,,,,,,,,,,,,,,
"West Elizabeth, PA",,,,,,,,,West Elizabeth,PA,493.0,1043.0,15088,40.2722,-79.8952,,,,,,,,,,,,,,,,,,,,,,,,,
"Lisman, AL",,,,,,,,,Lisman,AL,493.0,73.0,36912,32.1792,-88.3002,,,,,,,,,,,,,,,,,,,,,,,,,
"Golf, IL",,,,,,,,,Golf,IL,493.0,424.0,60029,42.0586,-87.785,,,,,,,,,,,,,,,,,,,,,,,,,
"Chalmers, IN",,,,,,,,,Chalmers,IN,493.0,630.0,47929,40.6625,-86.8678,,,,,,,,,,,,,,,,,,,,,,,,,
"Garwin, IA",,,,,,,,,Garwin,IA,493.0,189.0,50632,42.0935,-92.6791,,,,,,,,,,,,,,,,,,,,,,,,,
"Lafayette, MN",,,,,,,,,Lafayette,MN,493.0,151.0,56054,44.4471,-94.3927,,,,,,,,,,,,,,,,,,,,,,,,,
"Morley, MI",,,,,,,,,Morley,MI,493.0,212.0,49336,43.4908,-85.4456,,,,,,,,,,,,,,,,,,,,,,,,,
"Paw Paw, WV",,,,,,,,,Paw Paw,WV,492.0,358.0,25434,39.5313,-78.4553,,,,,,,,,,,,,,,,,,,,,,,,,
"Sopchoppy, FL",,,,,,,,,Sopchoppy,FL,492.0,113.0,32358,30.0598,-84.4854,,,,,,,,,,,,,,,,,,,,,,,,,
"Altha, FL",,,,,,,,,Altha,FL,492.0,142.0,32421,30.5722,-85.1264,,,,,,,,,,,,,,,,,,,,,,,,,
"Limestone, NY",,,,,,,,,Limestone,NY,492.0,117.0,14753,42.0228,-78.6325,,,,,,,,,,,,,,,,,,,,,,,,,
"McKenzie, AL",,,,,,,,,McKenzie,AL,492.0,51.0,36456,31.5428,-86.7246,,,,,,,,,,,,,,,,,,,,,,,,,
"Wilmot, AR",,,,,,,,,Wilmot,AR,492.0,107.0,71676,33.0588,-91.5749,,,,,,,,,,,,,,,,,,,,,,,,,
"Congerville, IL",,,,,,,,,Congerville,IL,492.0,197.0,61729,40.6168,-89.2051,,,,,,,,,,,,,,,,,,,,,,,,,
"Blucksberg Mountain, SD",,,,,,,,,Blucksberg Mountain,SD,492.0,284.0,57785,44.3593,-103.4538,,,,,,,,,,,,,,,,,,,,,,,,,
"Urie, WY",,,,,,,,,Urie,WY,491.0,106.0,82937,41.3089,-110.3351,,,,,,,,,,,,,,,,,,,,,,,,,
"Corbin City, NJ",,,,,,,,,Corbin City,NJ,491.0,24.0,08270,39.3046,-74.7199,,,,,,,,,,,,,,,,,,,,,,,,,
"Bruin, PA",,,,,,,,,Bruin,PA,491.0,103.0,16049,41.0544,-79.7273,,,,,,,,,,,,,,,,,,,,,,,,,
"Coalport, PA",,,,,,,,,Coalport,PA,491.0,506.0,16627,40.7476,-78.532,,,,,,,,,,,,,,,,,,,,,,,,,
"Truro, IA",,,,,,,,,Truro,IA,491.0,194.0,50257,41.2098,-93.8467,,,,,,,,,,,,,,,,,,,,,,,,,
"New Virginia, IA",,,,,,,,,New Virginia,IA,491.0,423.0,50210,41.1817,-93.7311,,,,,,,,,,,,,,,,,,,,,,,,,
"Carlos, MN",,,,,,,,,Carlos,MN,491.0,406.0,56319,45.9741,-95.2925,,,,,,,,,,,,,,,,,,,,,,,,,
"Big Horn, WY",,,,,,,,,Big Horn,WY,490.0,104.0,82801,44.6791,-106.9971,,,,,,,,,,,,,,,,,,,,,,,,,
"Wilson, TX",,,,,,,,,Wilson,TX,490.0,292.0,79381,33.3192,-101.7274,,,,,,,,,,,,,,,,,,,,,,,,,
"Kachemak, AK",,,,,,,,,Kachemak,AK,490.0,114.0,99603,59.6745,-151.4364,,,,,,,,,,,,,,,,,,,,,,,,,
"Paxton, NE",,,,,,,,,Paxton,NE,490.0,183.0,69155,41.1235,-101.3522,,,,,,,,,,,,,,,,,,,,,,,,,
"Cumberland Gap, TN",,,,,,,,,Cumberland Gap,TN,490.0,575.0,37724,36.5974,-83.6659,,,,,,,,,,,,,,,,,,,,,,,,,
"Red Creek, NY",,,,,,,,,Red Creek,NY,490.0,208.0,13143,43.2488,-76.7225,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeville, NY",,,,,,,,,Freeville,NY,490.0,178.0,13068,42.5114,-76.3457,,,,,,,,,,,,,,,,,,,,,,,,,
"Slovan, PA",,,,,,,,,Slovan,PA,490.0,322.0,15021,40.3595,-80.385,,,,,,,,,,,,,,,,,,,,,,,,,
"Ashley, IL",,,,,,,,,Ashley,IL,490.0,167.0,62808,38.3288,-89.1894,,,,,,,,,,,,,,,,,,,,,,,,,
"Albion, IA",,,,,,,,,Albion,IA,490.0,317.0,50005,42.1125,-92.9887,,,,,,,,,,,,,,,,,,,,,,,,,
"Eldorado, OH",,,,,,,,,Eldorado,OH,490.0,827.0,45321,39.9043,-84.6752,,,,,,,,,,,,,,,,,,,,,,,,,
"Summersville, MO",,,,,,,,,Summersville,MO,490.0,170.0,65571,37.1785,-91.6576,,,,,,,,,,,,,,,,,,,,,,,,,
"White Haven, MT",,,,,,,,,White Haven,MT,490.0,191.0,59923,48.3478,-115.516,,,,,,,,,,,,,,,,,,,,,,,,,
"Knollwood, TX",,,,,,,,,Knollwood,TX,489.0,573.0,75092,33.6893,-96.6185,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, LA",,,,,,,,,Sun,LA,489.0,44.0,70463,30.65,-89.9056,,,,,,,,,,,,,,,,,,,,,,,,,
"Cherry Valley, NY",,,,,,,,,Cherry Valley,NY,489.0,370.0,13320,42.7978,-74.7507,,,,,,,,,,,,,,,,,,,,,,,,,
"West Chazy, NY",,,,,,,,,West Chazy,NY,489.0,100.0,12992,44.8178,-73.5118,,,,,,,,,,,,,,,,,,,,,,,,,
"Churchtown, PA",,,,,,,,,Churchtown,PA,489.0,100.0,17555,40.135,-75.9593,,,,,,,,,,,,,,,,,,,,,,,,,
"McKenney, VA",,,,,,,,,McKenney,VA,489.0,203.0,23872,36.9853,-77.7219,,,,,,,,,,,,,,,,,,,,,,,,,
"Damiansville, IL",,,,,,,,,Damiansville,IL,489.0,229.0,62215,38.5088,-89.6151,,,,,,,,,,,,,,,,,,,,,,,,,
"Pineview, GA",,,,,,,,,Pineview,GA,489.0,96.0,31071,32.1084,-83.503,,,,,,,,,,,,,,,,,,,,,,,,,
"Lizton, IN",,,,,,,,,Lizton,IN,489.0,284.0,46149,39.8837,-86.5416,,,,,,,,,,,,,,,,,,,,,,,,,
"Ellsworth, IA",,,,,,,,,Ellsworth,IA,489.0,210.0,50075,42.3101,-93.5819,,,,,,,,,,,,,,,,,,,,,,,,,
"Upper Santan Village, AZ",,,,,,,,,Upper Santan Village,AZ,489.0,26.0,85147,33.1152,-111.7418,,,,,,,,,,,,,,,,,,,,,,,,,
"Craigmont, ID",,,,,,,,,Craigmont,ID,489.0,242.0,83523,46.2421,-116.4729,,,,,,,,,,,,,,,,,,,,,,,,,
"Fort Towson, OK",,,,,,,,,Fort Towson,OK,489.0,33.0,74735,34.0244,-95.2972,,,,,,,,,,,,,,,,,,,,,,,,,
"Circleville, UT",,,,,,,,,Circleville,UT,489.0,17.0,84723,38.1684,-112.2716,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Marie, MT",,,,,,,,,St. Marie,MT,489.0,8.0,59230,48.4053,-106.4986,,,,,,,,,,,,,,,,,,,,,,,,,
"Falkner, MS",,,,,,,,,Falkner,MS,489.0,37.0,38629,34.8381,-88.9424,,,,,,,,,,,,,,,,,,,,,,,,,
"Presho, SD",,,,,,,,,Presho,SD,489.0,281.0,57568,43.9072,-100.0583,,,,,,,,,,,,,,,,,,,,,,,,,
"White, SD",,,,,,,,,White,SD,489.0,216.0,57276,44.4359,-96.646,,,,,,,,,,,,,,,,,,,,,,,,,
"Lipan, TX",,,,,,,,,Lipan,TX,488.0,177.0,76462,32.5187,-98.0471,,,,,,,,,,,,,,,,,,,,,,,,,
"Alsace Manor, PA",,,,,,,,,Alsace Manor,PA,488.0,554.0,19522,40.3973,-75.8547,,,,,,,,,,,,,,,,,,,,,,,,,
"California Pines, CA",,,,,,,,,California Pines,CA,488.0,25.0,96101,41.4117,-120.6605,,,,,,,,,,,,,,,,,,,,,,,,,
"Rose Bud, AR",,,,,,,,,Rose Bud,AR,488.0,31.0,72137,35.3249,-92.0811,,,,,,,,,,,,,,,,,,,,,,,,,
"Jasper, AR",,,,,,,,,Jasper,AR,488.0,199.0,72641,36.0125,-93.1874,,,,,,,,,,,,,,,,,,,,,,,,,
"New Hartford, IA",,,,,,,,,New Hartford,IA,488.0,303.0,50613,42.5682,-92.6213,,,,,,,,,,,,,,,,,,,,,,,,,
"Maynard, IA",,,,,,,,,Maynard,IA,488.0,189.0,50655,42.7739,-91.8775,,,,,,,,,,,,,,,,,,,,,,,,,
"Dateland, AZ",,,,,,,,,Dateland,AZ,488.0,8.0,85333,32.8212,-113.5417,,,,,,,,,,,,,,,,,,,,,,,,,
"Fort Jennings, OH",,,,,,,,,Fort Jennings,OH,488.0,339.0,45844,40.9067,-84.2997,,,,,,,,,,,,,,,,,,,,,,,,,
"Beal City, MI",,,,,,,,,Beal City,MI,488.0,46.0,48893,43.6692,-84.9086,,,,,,,,,,,,,,,,,,,,,,,,,
"Jumpertown, MS",,,,,,,,,Jumpertown,MS,488.0,105.0,38865,34.708,-88.662,,,,,,,,,,,,,,,,,,,,,,,,,
"Shiloh, NJ",,,,,,,,,Shiloh,NJ,487.0,156.0,08353,39.4595,-75.297,,,,,,,,,,,,,,,,,,,,,,,,,
"La Hacienda, NM",,,,,,,,,La Hacienda,NM,487.0,138.0,88030,32.206,-107.725,,,,,,,,,,,,,,,,,,,,,,,,,
"Garden City, TX",,,,,,,,,Garden City,TX,487.0,106.0,79739,31.8674,-101.4864,,,,,,,,,,,,,,,,,,,,,,,,,
