RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020
394404,10,"Boston, MA",Msa,MA,168008,168003,168176,168453,168821,169229,169865,170569,171200,171902,172642,173427,173683,174059,174407,175190,176053,176980,177708,178550,179423,180482,181448,182731,184470,186335,188126,189575,190881,192203,193440,194773,196509,198158,200133,201520,203724,205952,208586,211039,213414,215732,218338,220355,222441,224215,226119,228544,230874,233797,236298,238760,241351,244099,247212,250801,254426,258046,261631,265389,269031,272284,275571,279089,282607,286182,289631,293117,296324,299551,302693,305526,308146,310585,313204,315809,318532,321455,324752,328165,331728,335916,339936,343882,347198,350572,353989,357469,360874,363932,366037,368119,369962,371822,373808,376185,379043,381755,384380,386847,389286,392054,395296,398627,401919,404869,407770,410292,412578,415547,418110,420751,422872,424158,425521,425983,427410,428274,429084,428779,428262,426675,425190,423569,422006,420510,418013,415836,412723,410163,407352,405470,404034,403093,402225,400915,399346,397625,396318,395066,393954,392485,390838,388915,386561,383945,381606,379267,377090,374691,372450,370273,368023,365544,363138,360431,358077,355799,353378,351409,350145,349659,349483,349303,349642,350191,351000,352013,353109,354516,355773,356634,356852,356550,356030,355448,354295,353327,352280,351774,351137,349634,347635,345825,344348,343693,342543,341601,340447,339188,337904,336591,335847,335537,335841,336058,336703,337174,338341,339312,340405,342043,344291,346775,348229,350731,353575,357240,359994,362143,364227,366784,370367,373699,376295,377888,379497,380368,381522,383045,384783,386736,388089,389388,389868,390050,390699,392751,395617,398497,400304,400695,401423,402524,404997,407366,409297,411508,413034,414335,415898,417723,419863,422135,424737,427004,428009,429269,431490,433743,436392,438516,440225,441553,443173,445841,448234,450827,453919,456144,458428,460222,463178,465456,467700,470185,473442,476265,478855,481099,482853,484075,484180,485144,485668,486819,487401,488039,487458,487306,487707,489676,490700,491116,491540,492255,493349,494497,496306,498226,500878,503444,506016,507804,510810,515069,520206
395057,11,"San Francisco, CA",Msa,CA,246464,245634,245234,244494,244171,243897,243643,243766,244145,244954,245772,246816,247805,249284,250841,252702,254672,256703,258990,261089,263362,265375,267780,270438,273243,276046,278682,281250,283474,286093,289124,292101,295012,297398,299854,301725,304264,306990,309966,312182,314180,316766,319205,322516,325498,330404,335163,340637,346003,351322,356480,362796,370870,378682,386045,392240,399592,406408,413689,421447,428234,434761,441282,447310,451671,454094,456355,458685,460604,461820,462822,462815,463044,463774,465319,467996,471550,477103,482931,488704,493419,497414,501371,505198,508987,512521,515247,517783,519247,520686,522614,526278,530806,536628,542164,548547,556077,563970,573257,581467,590684,599758,609823,618936,628569,637687,648210,658946,669603,680466,689992,700882,712138,722880,731476,738889,746492,754612,759963,763730,764857,767284,769582,770444,769194,767733,766331,765628,763058,760452,759160,759349,760768,757421,753860,749688,746688,742477,738838,735869,733073,726938,719903,709112,701348,694296,687572,680484,672226,663517,653885,644373,635997,626806,615507,605811,593525,585459,578174,572128,566165,563398,561920,558251,553508,553376,557987,564714,570485,573127,573384,573472,574756,574175,570947,570080,568179,566037,560714,554610,550194,545478,542752,539179,534004,527856,525452,522296,522160,519144,517579,515782,512972,513039,513549,516526,521430,529688,537022,545920,553206,562698,571972,581318,594820,606266,620577,633028,648449,661039,672852,681520,690319,698879,708574,719601,727365,735219,738361,742752,743209,744451,746779,751340,756731,762254,769528,775885,780289,786520,796993,807600,817243,826570,837963,850460,862971,872265,877376,882500,892449,901261,904033,905740,908189,912165,910310,908725,906817,911447,916088,922552,925583,929855,934913,939525,944968,951192,961192,969532,980916,990813,1005423,1019683,1032860,1041480,1051748,1064796,1079640,1091388,1099102,1105527,1107084,1107009,1102060,1092190,1082071,1076450,1071793,1071506,1075689,1080592,1082051,1075954,1073929,1073519,1075968,1081979,1089169,1095109,1099945,1100524,1096982,1094569,1096527,1105647,1113664
394532,12,"Detroit, MI",Msa,MI,105560,105940,106307,107095,107902,108710,109436,110054,110608,111152,111775,112498,113259,113973,114702,115372,116056,116654,117418,118296,119288,120218,121106,121851,122529,123184,123843,124518,125155,125940,126668,127466,128239,129145,129930,130703,131488,132489,133478,134436,135337,136283,137172,138089,139009,139954,140857,141799,142813,143760,144810,145911,147108,148234,149508,150619,151598,152410,153447,154501,155469,156296,157095,157879,158679,159386,160073,160770,161567,162289,162873,163423,164033,164651,165212,165623,165937,166340,166700,167143,167471,167911,168338,168777,169176,169666,169989,170501,170971,171506,171892,172252,172708,173232,173772,174268,174732,175111,175639,176043,176521,176958,177531,178044,178467,178837,179165,179515,179875,180150,180454,180745,181134,181339,181484,181688,182045,182388,182617,182744,182890,183073,183142,183020,182746,182358,181914,181289,180590,179716,178744,177620,176464,175304,174145,173134,171938,170881,169668,168725,167195,165239,163179,161690,160488,159157,157253,154556,151382,148088,144631,140947,137714,135512,133451,130650,126649,122771,119246,116688,114496,112354,110898,109460,108267,106440,104948,103757,103577,103143,102824,102343,102200,102306,101719,101086,100072,99266,98245,97391,96441,95891,95193,94479,93509,92465,91671,91293,91384,91550,91727,91856,91982,91966,92354,92808,93599,94424,95530,96390,97032,97890,98901,99946,100945,102313,103849,105536,107213,108924,110777,112880,115218,117284,119121,120921,122765,124306,125413,126314,127164,128186,129025,129619,129955,130347,130995,131646,132354,133072,133994,134656,135128,135445,135915,136564,137075,137642,138242,139210,140068,140926,141437,142580,143701,144976,146064,147046,148257,149481,150578,151426,152259,153236,154468,155484,156757,157893,158894,159926,160916,161990,163106,164152,165544,166879,168323,169678,170971,172372,173517,174417,175224,176065,176978,177966,178590,179120,179020,179147,180059,181587,182900,183229,183161,183334,183736,184271,184918,185678,186902,188105,188738,188939,189560,191179,193270
395025,13,"Riverside, CA",Msa,CA,121318,120822,120515,119854,119360,118901,118504,118321,118248,118346,118395,118488,118578,118853,119103,119436,119746,120123,120558,120925,121308,121606,122131,122728,123208,123599,123981,124575,125088,125710,126339,126843,127216,127617,127949,128344,129264,130385,131535,132194,132960,133629,134389,135177,136266,137290,138451,139484,140216,141091,141996,143327,144492,145693,146765,147880,148988,150295,151589,152939,154402,155765,157299,158724,160204,161547,163063,164596,166074,167439,168848,170516,172190,173945,175466,176946,178543,180567,182731,185104,187726,190366,193205,195717,198673,201180,203988,206881,210464,213702,216765,219523,222767,226588,230925,235109,239310,243910,249494,254895,260703,267223,274752,283040,289978,296628,302121,309411,315595,322581,327796,335001,340410,345891,350403,355453,361142,366361,371479,375074,379057,382168,386580,389678,393445,396185,398587,400077,401303,401673,401429,400303,399046,398202,396865,394971,391970,388072,384292,379361,373914,366958,359706,352826,345856,336392,324656,312291,301416,290672,279145,268483,258903,251436,243863,235741,227531,222166,218329,214873,210219,207565,205989,204968,202850,201612,201309,202338,203693,204014,204494,205266,206788,207337,207330,206430,206615,205742,205491,204843,204372,203774,202794,201597,200741,199281,198343,197539,196746,196284,195800,195446,194894,194361,194476,195244,195891,197216,198811,201863,204725,206773,208200,210418,213845,217448,221574,226050,231185,236481,241903,245939,251048,256941,263585,268633,272625,276766,279784,281532,283150,284595,285742,286699,286911,287844,288217,289132,289937,291108,292357,294207,295292,296783,297969,299824,301865,303370,304969,306808,308759,310296,311906,313349,315258,316470,318690,320517,322054,323306,324771,326570,328288,329782,331665,333950,335969,338720,340074,342356,344257,346953,349232,351342,353586,356484,358896,361031,363492,365543,367483,368052,369144,369098,369808,369637,371178,371880,373198,373801,374961,376160,377223,377712,377668,378777,379683,381663,382430,383813,385167,387435,389449,391805,394910,399300,404320
394976,14,"Phoenix, AZ",Msa,AZ,113745,114063,114425,115121,115802,116415,116983,117502,118016,118518,119036,119551,120063,120588,121062,121511,121936,122366,122771,123189,123664,124172,124665,125145,125711,126276,126800,127237,127718,128231,128909,129666,130375,131042,131708,132401,132865,133313,133829,134541,135285,136303,137217,138110,138833,139551,140187,140799,141652,142584,143530,144405,145268,145873,146528,147126,147924,148629,149367,150118,150866,151593,152273,152904,153545,154146,154688,155186,155744,156401,157163,157831,158417,158908,159509,160100,160640,161287,161942,162732,163313,163959,164605,165418,166285,167117,167853,168604,169308,169934,170353,170840,171669,172641,173616,174536,175643,176910,178466,179991,181625,182902,184837,187223,189430,191992,194750,199098,204194,210545,216473,222903,229452,238129,247572,256908,266896,274978,283279,288066,290895,290984,291382,291823,292633,291971,289893,287218,283734,281743,279126,277487,275856,275569,275450,275610,274520,272407,269893,267686,265193,262184,257587,253195,248583,243355,237856,231001,226057,220756,215562,209103,203211,198327,193772,189059,184835,181585,178206,174852,170735,167625,165711,164219,163064,160568,160062,159741,160054,158894,157606,157142,156336,155542,152878,150946,148384,147188,145182,143090,140629,139059,138429,136791,135041,132999,132538,132364,132520,132766,133052,134509,135542,137148,138098,141056,144931,148899,152091,155167,158902,162346,166062,168084,170834,172508,175450,177424,179355,181845,185135,187913,190118,191783,192477,194092,195948,198813,199558,199420,199166,199299,198921,198834,198414,198917,200294,201902,202462,202767,204488,206788,208868,209922,211667,213245,215164,216163,216956,217738,219582,220955,221833,222705,223763,225052,225427,226405,227467,229260,230974,232250,233084,234165,235503,236807,237937,239370,241299,242530,243857,245174,246753,248072,249645,251678,253529,255149,256822,258515,260034,261235,262513,263534,264475,265563,266823,268006,269022,269431,270587,272236,274217,275918,277105,278651,280382,282590,284743,286856,289390,292791,295837,298652,301491,305172,309543
395078,15,"Seattle, WA",Msa,WA,163085,163052,163050,163058,163119,163515,163952,164486,164836,165334,165945,166635,167323,168138,169082,170219,171452,172279,173176,173911,174825,175708,176699,177929,179540,181086,182627,183733,184900,186010,187294,188867,190950,192772,194330,195577,196390,197238,197999,199332,200465,202250,203652,205169,206348,208088,209883,211412,212793,214305,215798,217289,218970,220242,221707,222654,223680,224360,225258,226375,227756,229066,230339,231396,232195,233087,233870,234920,235791,236839,237766,239060,239919,240838,241445,242137,242575,242921,243442,244103,244904,245702,246609,246965,247702,248404,249798,250918,252281,253339,254489,255724,257127,258626,259855,261468,263279,265385,267074,268934,271083,273636,275902,277851,280102,282530,285506,288774,292591,295558,298868,302064,305888,310234,315124,320620,325596,330432,335471,340552,344727,349587,353773,358564,362894,367172,371341,374767,378128,381632,384304,386001,387079,388804,391589,394960,397189,398320,397899,398215,398013,396462,393900,391859,390371,388098,384958,380860,376541,372027,367984,363066,358168,353666,349709,345238,341456,337205,333160,327288,322555,318737,316778,315305,314014,313446,313147,312927,310911,309034,307127,307324,307747,306655,303940,300260,297309,293688,290129,286917,284871,283582,281325,278517,273731,270232,266767,264792,262459,260432,258542,256916,255955,254053,253468,253061,255015,257317,260178,262498,264911,267821,271165,274031,275950,279177,283145,287981,292058,294955,298302,301658,305411,308154,310309,312630,315426,317956,319094,319848,320105,322311,323668,324908,325496,327393,329594,332346,335483,337812,340449,342449,345836,348179,350987,354729,358926,362756,366098,369083,371711,375153,379134,383508,387208,390891,394877,398322,401838,404910,409302,413898,418470,422603,426290,430978,435839,441531,447383,452596,456914,461904,465962,470814,475604,482092,488213,493382,497390,499870,500259,499947,501075,502152,502406,500671,499108,496925,495145,493631,495118,497317,500038,501313,502089,503201,505714,509692,513810,517960,522472,527437,531040,535111,540297,547742,555689
394865,16,"Minneapolis-St Paul, MN",Msa,MN,118867,118636,118530,118407,118482,118749,119047,119496,119881,120350,120841,121374,121841,122456,123157,123914,124469,124903,125353,125787,126286,126798,127319,127946,128675,129409,130065,130562,131163,131650,132333,132996,134025,134995,135962,136801,137819,139117,140597,142127,143617,145281,146683,147740,148532,149508,150987,152559,154051,155451,156680,158136,159562,161128,162768,165036,167132,169181,170690,172583,174472,176364,178384,180415,182204,183921,185677,187565,189608,191732,193781,195309,196662,197928,199226,200391,202003,203552,205206,206480,207836,209176,210696,212442,214229,215934,217603,219131,220608,221910,223331,224784,226262,227646,229175,230681,232081,233542,235088,236795,238358,240052,241660,243286,244797,246203,247313,248447,249948,251545,252873,254155,255501,256743,257814,258634,259708,260642,261842,262637,263099,263328,263604,263890,263951,263993,263902,263768,263262,262796,262245,262102,262111,262314,262209,261624,260508,259065,257530,256408,255378,254523,253134,251254,248958,246237,243846,241597,239556,237582,235456,232866,230215,227576,225322,223080,220811,218593,215851,213539,211919,211183,210834,210867,210917,210730,210261,210321,210477,211028,211498,211902,211842,210992,209761,207845,205671,203493,201792,199850,198013,195758,193923,191807,189691,187530,185609,184169,183043,182060,181003,180011,179244,179045,179389,180112,180750,181883,183167,184823,186560,188604,190722,192860,194859,196251,197158,198146,200296,202647,205171,207434,209741,211834,213563,214957,216471,218010,219984,221560,222657,223184,223313,223186,222863,222678,222809,223437,223918,225154,226155,227507,228279,228999,229822,230645,231791,232777,233931,235036,236478,237669,238640,239258,239762,240680,241931,243717,245218,246831,248160,249361,250227,251089,252384,254091,256151,257984,259521,260504,261533,262438,263798,265335,267240,269138,271047,272662,274119,275257,276360,277643,278781,279937,280849,281792,282823,283672,284164,284672,285628,287126,288428,289091,289770,290560,291650,292758,293722,294924,296410,298060,299468,300763,302400,304678,307156
395056,17,"San Diego, CA",Msa,CA,177310,176966,176777,176380,176197,176047,175883,175628,175394,175351,175370,175272,175031,175024,175260,175710,176011,176318,176909,177882,179172,180264,181532,183094,185193,187315,189235,190972,192744,194824,196678,198567,200281,202242,204006,205791,207289,208877,210361,212063,213986,215740,217859,219710,221508,223476,225742,228352,231195,233888,236669,239224,241913,245558,249402,253505,257221,260519,263977,267233,270369,274097,278310,283061,286848,289589,291338,293235,295606,298438,301431,304220,307297,310072,312942,316079,320052,324725,330168,336103,341678,347603,353229,360875,367002,372442,376748,381569,386804,391277,397151,402525,408840,414239,420529,423673,430261,438887,448782,456575,463992,474174,483212,491715,500404,509663,517141,525083,529385,533495,538626,545698,551609,553604,555193,557343,558495,558682,558461,558789,560460,560239,560382,558782,559123,557850,555996,551983,548903,545921,544581,541455,538985,536208,530368,524482,517754,514379,510272,508009,504333,500127,493630,487798,479939,470971,461528,454976,446931,440003,430713,422734,412228,403766,394914,388045,381901,378606,376835,371468,368973,363950,364385,362823,365686,367668,371897,374223,376350,376736,377999,381123,381511,381748,379470,379135,377079,374007,370203,368048,365791,363900,360554,358729,357038,356081,354470,351673,349522,348299,347949,345823,345397,345379,346782,346543,347866,349908,352287,355320,358964,363752,367954,374773,379667,384218,389946,397558,405435,413115,421216,430185,435253,438583,440920,443451,448364,454452,454956,453914,451136,451449,452753,451093,452317,453184,457227,458371,457219,456838,461990,466503,470977,471545,472803,475117,477946,481221,483714,488018,494880,497299,496441,496406,498044,501749,502723,506537,509825,514079,516701,518993,518603,521418,525960,532019,537710,541415,544777,545997,548902,552200,555194,558661,564831,570765,574206,573707,573063,574471,576882,579368,579707,580000,580023,579542,576526,574344,573149,576142,578928,583088,586338,588013,587776,587406,589100,592023,596261,599757,603975,607043,610945,613668,617391,623359,632264
395121,18,"St. Louis, MO",Msa,MO,96315,96633,96854,97291,97597,97851,98091,98389,98749,99104,99427,99703,99979,100139,100354,100610,101037,101514,101995,102391,102748,103120,103531,103936,104249,104542,104793,105088,105407,105743,106094,106311,106443,106604,106890,107271,107737,108268,108780,109162,109471,109777,110068,110693,111310,111785,111915,112116,112568,113081,113632,114199,114784,115397,116087,116805,117509,118249,119160,119952,120491,120902,121459,122240,123051,123827,124538,125110,125744,126405,127155,127974,128813,129692,130455,131143,131806,132510,133262,133966,134667,135363,136147,136853,137652,138483,139347,140136,140895,141726,142510,143423,144442,145569,146462,147328,148089,148860,149531,150233,151041,151836,152710,153436,153997,154457,155039,155769,156545,157274,158076,158852,159678,160412,161106,161889,162714,163523,164229,164906,165538,166191,166740,167305,167731,168100,168394,168595,168822,169105,169499,169754,169955,169879,169850,169884,169949,170064,170008,169917,169644,169267,168721,168186,167620,167297,166768,166000,165220,164580,164221,163800,163398,162770,161967,161039,160188,159578,159193,158727,158012,157127,156321,155696,155156,154983,155113,155447,155626,155263,154787,154487,154454,154223,153762,153185,152527,151689,150761,149737,148659,147785,146789,145706,144454,143574,142824,142059,141374,140775,140124,139450,138811,138433,138334,138462,138676,138677,138634,138648,138811,138773,139043,139352,140242,140705,141088,141101,141101,141145,141197,141455,141611,142061,142277,142526,142398,142435,142523,142865,143501,144188,144865,145232,145524,145734,145975,146213,146337,146654,147033,147623,147995,148366,148685,149175,149651,150040,150359,150942,151624,152322,152811,153225,153769,154403,155109,155580,156141,156885,157881,158593,159220,159805,160513,161217,161703,162268,162792,163598,164468,165162,165664,166009,166459,166772,167439,168119,169026,169590,170236,170839,171324,171913,172507,173206,174050,174981,175873,176380,177016,177513,177857,177859,177976,178227,178561,179062,179493,180038,180534,181442,182298,183543,185011,186866,188845
395148,19,"Tampa, FL",Msa,FL,86789,86814,86824,86927,87084,87305,87455,87555,87589,87699,87840,88087,88118,88194,88301,88608,88865,89017,89237,89524,89910,90169,90442,90667,91268,91801,92306,92405,92518,92689,92910,93212,93571,94049,94444,94669,94819,95108,95531,96010,96452,96934,97562,98107,98620,99047,99577,100210,100810,101332,101847,102519,103329,104126,104790,105514,106254,107026,107762,108499,109226,110053,110815,111603,112278,113023,113824,114622,115491,116373,117317,118273,119283,120218,121207,122155,123141,124098,125016,126005,126942,127927,128979,130140,131407,132687,133925,135163,136456,137654,138817,139897,141071,142539,144017,145574,146895,148279,149762,151202,152894,154814,157186,159624,162048,164396,166806,169425,172297,175273,178165,181348,184718,188454,192365,196308,200727,204811,208903,212663,215873,218975,222152,225460,227799,229528,230566,231896,232081,231959,230901,229566,228696,228117,227240,225831,224175,221973,219026,215615,212503,209403,206909,203945,200716,196667,192883,189258,185709,182460,179390,176418,173400,170287,166552,163199,159941,157136,154337,151361,148834,146447,144742,142954,141473,140172,139694,139089,138905,138734,138477,138264,137824,137387,136342,135201,133698,132113,130326,128908,127307,125421,123659,121954,120569,119117,117929,116966,116448,116311,116301,116057,115680,115653,115909,116426,116753,117252,117923,118877,119653,120369,120954,121989,123489,125107,126496,127796,129437,131227,133142,134940,136687,138127,139494,140626,141430,142161,143182,144205,145205,145849,146414,146704,147230,148243,149448,150575,151473,152454,153176,154109,154792,155981,157053,158303,159541,160841,161966,163261,164888,166796,168560,169873,171282,172400,173795,175142,176641,177762,179308,180814,182332,183160,184074,185573,187329,189198,190750,192409,193728,195044,196233,197306,198342,199963,201969,203731,204977,206144,207181,208205,209327,210541,211594,212839,214015,214594,214756,215019,215939,216764,217848,218339,218875,219404,220344,221231,222230,223618,225214,226848,228288,229959,231698,234055,236574
